N,itm,Date,t,s
1,1,2025-10-08 18:30:00,19.91,33.5
2,2,2025-10-08 19:30:00,19.89,33.5
3,3,2025-10-08 20:30:00,19.88,33.5
4,4,2025-10-08 21:30:00,19.86,33.5
5,5,2025-10-08 22:30:00,19.85,33.5
6,6,2025-10-08 23:30:00,19.83,33.5
7,7,2025-10-09 00:30:00,19.82,33.5
8,8,2025-10-09 01:30:00,19.81,33.5
9,9,2025-10-09 02:30:00,19.8,33.5
10,10,2025-10-09 03:30:00,19.79,33.5
11,11,2025-10-09 04:30:00,19.78,33.5
12,12,2025-10-09 05:30:00,19.77,33.5
13,13,2025-10-09 06:30:00,19.76,33.5
14,14,2025-10-09 07:30:00,19.75,33.5
15,15,2025-10-09 08:30:00,19.74,33.5
16,16,2025-10-09 09:30:00,19.73,33.5
17,17,2025-10-09 10:30:00,19.72,33.5
18,18,2025-10-09 11:30:00,19.71,33.5
19,19,2025-10-09 12:30:00,19.7,33.5
20,20,2025-10-09 13:30:00,19.69,33.5
21,21,2025-10-09 14:30:00,19.68,33.5
22,22,2025-10-09 15:30:00,19.66,33.5
23,23,2025-10-09 16:30:00,19.65,33.5
24,24,2025-10-09 17:30:00,19.65,33.5
25,25,2025-10-09 18:30:00,19.63,33.5
26,26,2025-10-09 19:30:00,19.62,33.5
27,27,2025-10-09 20:30:00,19.61,33.5
28,28,2025-10-09 21:30:00,19.59,33.5
29,29,2025-10-09 22:30:00,19.59,33.5
30,30,2025-10-09 23:30:00,19.58,33.5
31,31,2025-10-10 00:30:00,19.57,33.5
32,32,2025-10-10 01:30:00,19.56,33.5
33,33,2025-10-10 02:30:00,19.55,33.5
34,34,2025-10-10 03:30:00,19.53,33.5
35,35,2025-10-10 04:30:00,19.52,33.5
36,36,2025-10-10 05:30:00,19.51,33.5
37,37,2025-10-10 06:30:00,19.49,33.5
38,38,2025-10-10 07:30:00,19.46,33.5
39,39,2025-10-10 08:30:00,19.44,33.5
40,40,2025-10-10 09:30:00,19.41,33.5
41,41,2025-10-10 10:30:00,19.38,33.5
42,42,2025-10-10 11:30:00,19.35,33.5
43,43,2025-10-10 12:30:00,19.31,33.5
