N,itm,Date,t,s
1,1,2025-10-02 18:30:00,20.8,33.4
2,2,2025-10-02 19:30:00,20.8,33.4
3,3,2025-10-02 20:30:00,20.8,33.4
4,4,2025-10-02 21:30:00,20.8,33.4
5,5,2025-10-02 22:30:00,20.8,33.4
6,6,2025-10-02 23:30:00,20.8,33.4
7,7,2025-10-03 00:30:00,20.8,33.4
8,8,2025-10-03 01:30:00,20.8,33.4
9,9,2025-10-03 02:30:00,20.8,33.4
10,10,2025-10-03 03:30:00,20.8,33.4
11,11,2025-10-03 04:30:00,20.8,33.3
12,12,2025-10-03 05:30:00,20.8,33.3
13,13,2025-10-03 06:30:00,20.8,33.3
14,14,2025-10-03 07:30:00,20.8,33.3
15,15,2025-10-03 08:30:00,20.8,33.3
16,16,2025-10-03 09:30:00,20.8,33.3
17,17,2025-10-03 10:30:00,20.8,33.3
18,18,2025-10-03 11:30:00,20.8,33.3
19,19,2025-10-03 12:30:00,20.8,33.3
20,20,2025-10-03 13:30:00,20.8,33.3
21,21,2025-10-03 14:30:00,20.8,33.3
22,22,2025-10-03 15:30:00,20.8,33.3
23,23,2025-10-03 16:30:00,20.8,33.3
24,24,2025-10-03 17:30:00,20.8,33.3
25,25,2025-10-03 18:30:00,20.8,33.3
26,26,2025-10-03 19:30:00,20.8,33.3
27,27,2025-10-03 20:30:00,20.8,33.3
28,28,2025-10-03 21:30:00,20.8,33.3
29,29,2025-10-03 22:30:00,20.8,33.3
30,30,2025-10-03 23:30:00,20.8,33.3
31,31,2025-10-04 00:30:00,20.8,33.3
32,32,2025-10-04 01:30:00,20.8,33.3
33,33,2025-10-04 02:30:00,20.8,33.3
34,34,2025-10-04 03:30:00,20.8,33.3
35,35,2025-10-04 04:30:00,20.8,33.3
36,36,2025-10-04 05:30:00,20.8,33.3
37,37,2025-10-04 06:30:00,20.8,33.3
38,38,2025-10-04 07:30:00,20.8,33.3
39,39,2025-10-04 08:30:00,20.8,33.3
40,40,2025-10-04 09:30:00,20.8,33.3
41,41,2025-10-04 10:30:00,20.8,33.3
42,42,2025-10-04 11:30:00,20.8,33.3
43,43,2025-10-04 12:30:00,20.8,33.3
44,44,2025-10-04 13:30:00,20.8,33.3
45,45,2025-10-04 14:30:00,20.8,33.3
46,46,2025-10-04 15:30:00,20.8,33.3
47,47,2025-10-04 16:30:00,20.7,33.3
48,48,2025-10-04 17:30:00,20.7,33.3
49,49,2025-10-04 18:30:00,20.7,33.3
50,50,2025-10-04 19:30:00,20.7,33.3
51,51,2025-10-04 20:30:00,20.7,33.3
52,52,2025-10-04 21:30:00,20.7,33.3
53,53,2025-10-04 22:30:00,20.7,33.3
54,54,2025-10-04 23:30:00,20.7,33.3
55,55,2025-10-05 00:30:00,20.7,33.3
56,56,2025-10-05 01:30:00,20.7,33.3
57,57,2025-10-05 02:30:00,20.7,33.3
58,58,2025-10-05 03:30:00,20.7,33.3
59,59,2025-10-05 04:30:00,20.8,33.3
60,60,2025-10-05 05:30:00,20.8,33.4
61,61,2025-10-05 06:30:00,20.8,33.4
62,62,2025-10-05 07:30:00,20.8,33.4
63,63,2025-10-05 08:30:00,20.8,33.4
64,64,2025-10-05 09:30:00,20.8,33.4
65,65,2025-10-05 10:30:00,20.8,33.4
66,66,2025-10-05 11:30:00,20.8,33.4
67,67,2025-10-05 12:30:00,20.8,33.4
68,68,2025-10-05 13:30:00,20.8,33.4
69,69,2025-10-05 14:30:00,20.8,33.4
70,70,2025-10-05 15:30:00,20.8,33.4
71,71,2025-10-05 16:30:00,20.8,33.4
72,72,2025-10-05 17:30:00,20.8,33.4
73,73,2025-10-05 18:30:00,20.7,33.4
74,74,2025-10-05 19:30:00,20.7,33.4
75,75,2025-10-05 20:30:00,20.7,33.4
76,76,2025-10-05 21:30:00,20.7,33.4
77,77,2025-10-05 22:30:00,20.7,33.4
78,78,2025-10-05 23:30:00,20.7,33.4
79,79,2025-10-06 00:30:00,20.7,33.4
80,80,2025-10-06 01:30:00,20.7,33.4
81,81,2025-10-06 02:30:00,20.7,33.4
82,82,2025-10-06 03:30:00,20.7,33.4
83,83,2025-10-06 04:30:00,20.7,33.4
84,84,2025-10-06 05:30:00,20.7,33.4
85,85,2025-10-06 06:30:00,20.7,33.4
86,86,2025-10-06 07:30:00,20.7,33.4
87,87,2025-10-06 08:30:00,20.6,33.4
88,88,2025-10-06 09:30:00,20.6,33.4
89,89,2025-10-06 10:30:00,20.6,33.4
90,90,2025-10-06 11:30:00,20.6,33.4
91,91,2025-10-06 12:30:00,20.6,33.4
92,92,2025-10-06 13:30:00,20.6,33.4
93,93,2025-10-06 14:30:00,20.6,33.4
94,94,2025-10-06 15:30:00,20.6,33.4
95,95,2025-10-06 16:30:00,20.6,33.4
96,96,2025-10-06 17:30:00,20.6,33.4
97,97,2025-10-06 18:30:00,20.6,33.4
98,98,2025-10-06 19:30:00,20.5,33.4
99,99,2025-10-06 20:30:00,20.5,33.4
100,100,2025-10-06 21:30:00,20.5,33.4
101,101,2025-10-06 22:30:00,20.5,33.4
102,102,2025-10-06 23:30:00,20.5,33.4
103,103,2025-10-07 00:30:00,20.5,33.4
104,104,2025-10-07 01:30:00,20.5,33.4
105,105,2025-10-07 02:30:00,20.5,33.4
