N,itm,Date,u,v
1,1,2025-09-28 18:30:00,-0.03,0.2
2,2,2025-09-28 19:30:00,-0.03,0.2
3,3,2025-09-28 20:30:00,-0.03,0.2
4,4,2025-09-28 21:30:00,-0.03,0.2
5,5,2025-09-28 22:30:00,-0.02,0.2
6,6,2025-09-28 23:30:00,-0.02,0.19
7,7,2025-09-29 00:30:00,-0.03,0.18
8,8,2025-09-29 01:30:00,-0.02,0.17
9,9,2025-09-29 02:30:00,-0.03,0.16
10,10,2025-09-29 03:30:00,-0.03,0.15
11,11,2025-09-29 04:30:00,-0.03,0.15
12,12,2025-09-29 05:30:00,-0.02,0.15
13,13,2025-09-29 06:30:00,-0.01,0.14
14,14,2025-09-29 07:30:00,-0.03,0.13
15,15,2025-09-29 08:30:00,-0.02,0.12
16,16,2025-09-29 09:30:00,-0.03,0.12
17,17,2025-09-29 10:30:00,-0.02,0.12
18,18,2025-09-29 11:30:00,-0.01,0.1
19,19,2025-09-29 12:30:00,0.01,0.09
20,20,2025-09-29 13:30:00,0.02,0.07
21,21,2025-09-29 14:30:00,0.03,0.05
22,22,2025-09-29 15:30:00,0.04,0.03
23,23,2025-09-29 16:30:00,0.02,0.02
24,24,2025-09-29 17:30:00,0.02,0.01
25,25,2025-09-29 18:30:00,0.01,0.02
26,26,2025-09-29 19:30:00,0.01,0.03
27,27,2025-09-29 20:30:00,0.01,0.03
28,28,2025-09-29 21:30:00,0.01,0.04
29,29,2025-09-29 22:30:00,0.02,0.04
30,30,2025-09-29 23:30:00,0.01,0.03
31,31,2025-09-30 00:30:00,0.02,0.03
32,32,2025-09-30 01:30:00,0.02,0.03
33,33,2025-09-30 02:30:00,0.02,0.02
34,34,2025-09-30 03:30:00,0.01,0.01
35,35,2025-09-30 04:30:00,0.01,0.01
36,36,2025-09-30 05:30:00,0.01,0.01
37,37,2025-09-30 06:30:00,0.01,0.0
38,38,2025-09-30 07:30:00,0.02,-0.0
39,39,2025-09-30 08:30:00,0.02,-0.01
40,40,2025-09-30 09:30:00,0.02,-0.01
41,41,2025-09-30 10:30:00,0.02,-0.02
42,42,2025-09-30 11:30:00,0.02,-0.02
43,43,2025-09-30 12:30:00,0.01,-0.02
44,44,2025-09-30 13:30:00,0.01,-0.03
45,45,2025-09-30 14:30:00,-0.0,-0.03
46,46,2025-09-30 15:30:00,-0.02,-0.03
47,47,2025-09-30 16:30:00,-0.04,-0.02
48,48,2025-09-30 17:30:00,-0.04,0.01
49,49,2025-09-30 18:30:00,-0.03,0.06
50,50,2025-09-30 19:30:00,-0.03,0.08
51,51,2025-09-30 20:30:00,-0.03,0.08
52,52,2025-09-30 21:30:00,-0.04,0.09
53,53,2025-09-30 22:30:00,-0.05,0.11
54,54,2025-09-30 23:30:00,-0.05,0.12
55,55,2025-10-01 00:30:00,-0.05,0.13
56,56,2025-10-01 01:30:00,-0.06,0.15
57,57,2025-10-01 02:30:00,-0.06,0.16
58,58,2025-10-01 03:30:00,-0.06,0.17
59,59,2025-10-01 04:30:00,-0.06,0.18
60,60,2025-10-01 05:30:00,-0.07,0.19
61,61,2025-10-01 06:30:00,-0.06,0.19
62,62,2025-10-01 07:30:00,-0.07,0.2
63,63,2025-10-01 08:30:00,-0.06,0.2
64,64,2025-10-01 09:30:00,-0.06,0.2
65,65,2025-10-01 10:30:00,-0.06,0.19
66,66,2025-10-01 11:30:00,-0.06,0.19
67,67,2025-10-01 12:30:00,-0.05,0.19
68,68,2025-10-01 13:30:00,-0.05,0.18
69,69,2025-10-01 14:30:00,-0.04,0.17
70,70,2025-10-01 15:30:00,-0.04,0.17
71,71,2025-10-01 16:30:00,-0.03,0.16
